subject_ids,classifications,workflow_id,workflow_version,file-name,advance,flag
13289664,5,427,6.20,,advance,1
13289665,5,427,6.20,,advance,1
13289666,5,427,6.20,,advance,1
13289667,5,427,6.20,,advance,1
13289668,5,427,6.20,,advance,1
13289669,5,427,6.20,,advance,1
13289670,5,427,6.20,,advance,1
13289671,5,427,6.20,,advance,1
13289672,5,427,6.20,,advance,1
13289673,5,427,6.20,,advance,1
13289674,5,427,6.20,,advance,1
13289675,5,427,6.20,,advance,1
13289676,5,427,6.20,,advance,1
13289677,5,427,6.20,,advance,1
13289678,5,427,6.20,,advance,1
13289679,5,427,6.20,,advance,1
13289680,5,427,6.20,,advance,1
13289681,5,427,6.20,,advance,1
13289682,5,427,6.20,,advance,1
13289683,5,427,6.20,,advance,1
13289684,5,427,6.20,,advance,1
13289685,5,427,6.20,,advance,1
13289686,5,427,6.20,,advance,1
13289687,5,427,6.20,,advance,1
13289688,5,427,6.20,,advance,1
13289689,5,427,6.20,,retire,0
13289690,5,427,6.20,,advance,1
13289691,5,427,6.20,,advance,1
13289692,5,427,6.20,,retire,0
13289693,5,427,6.20,,retire,0
13289694,5,427,6.20,,advance,1
13289695,5,427,6.20,,retire,0
13289696,5,427,6.20,,advance,1
13289697,5,427,6.20,,retire,0
13289698,5,427,6.20,,advance,1
13289699,5,427,6.20,,retire,0
13289700,5,427,6.20,,advance,1
13289701,5,427,6.20,,advance,1
13289702,5,427,6.20,,advance,1
13289703,5,427,6.20,,advance,1
13289704,5,427,6.20,,advance,1
13289705,5,427,6.20,,advance,1
13289706,5,427,6.20,,advance,1
13289707,5,427,6.20,,advance,1
13289708,5,427,6.20,,advance,1
13289709,5,427,6.20,,retire,0
13289710,5,427,6.20,,advance,1
13289711,5,427,6.20,,advance,1
13289712,5,427,6.20,,advance,1
13289713,5,427,6.20,,advance,1
13289714,5,427,6.20,,advance,1
13289715,5,427,6.20,,advance,1
13289716,5,427,6.20,,advance,1
13289717,5,427,6.20,,advance,1
13289718,5,427,6.20,,advance,1
13289719,5,427,6.20,,advance,1
13289720,5,427,6.20,,advance,1
13289721,5,427,6.20,,advance,1
13289722,5,427,6.20,,advance,1
13289723,5,427,6.20,,advance,1
13289724,5,427,6.20,,advance,1
13289725,5,427,6.20,,advance,1
13289726,5,427,6.20,,retire,0
13289727,5,427,6.20,,advance,1
13289728,5,427,6.20,,advance,1
13289729,5,427,6.20,,advance,1
13289730,5,427,6.20,,advance,1
13289731,5,427,6.20,,advance,1
13289732,5,427,6.20,,advance,1
13289733,5,427,6.20,,advance,1
13289734,5,427,6.20,,advance,1
13289735,5,427,6.20,,advance,1
13289736,5,427,6.20,,retire,0
13289737,5,427,6.20,,advance,1
13289738,5,427,6.20,,advance,1
13289739,5,427,6.20,,advance,1
13289740,5,427,6.20,,advance,1
13289741,5,427,6.20,,advance,1
13289742,5,427,6.20,,advance,1
13289743,5,427,6.20,,advance,1
13289744,5,427,6.20,,advance,1
13289745,5,427,6.20,,advance,1
13289746,5,427,6.20,,advance,1
13289747,5,427,6.20,,advance,1
13289748,5,427,6.20,,retire,0
13289749,5,427,6.20,,advance,1
13289750,5,427,6.20,,advance,1
13289751,5,427,6.20,,advance,1
13289752,5,427,6.20,,retire,0
13289753,5,427,6.20,,advance,1
13289754,5,427,6.20,,advance,1
13289755,5,427,6.20,,advance,1
13289756,5,427,6.20,,advance,1
13289757,5,427,6.20,,advance,1
13289758,5,427,6.20,,advance,1
13289759,5,427,6.20,,advance,1
13289760,5,427,6.20,,retire,0
13289761,5,427,6.20,,advance,1
13289762,5,427,6.20,,advance,1
13289763,5,427,6.20,,advance,1
13289764,5,427,6.20,,advance,1
13289765,5,427,6.20,,advance,1
13289766,5,427,6.20,,advance,1
13289767,5,427,6.20,,advance,1
13289768,5,427,6.20,,retire,0
13289769,5,427,6.20,,retire,0
13289770,5,427,6.20,,advance,1
13289771,5,427,6.20,,advance,1
13289772,5,427,6.20,,advance,1
13289773,5,427,6.20,,advance,1
13289774,5,427,6.20,,retire,0
13289775,5,427,6.20,,retire,0
13289776,5,427,6.20,,advance,1
13289777,5,427,6.20,,advance,1
13289778,5,427,6.20,,advance,1
13289779,5,427,6.20,,advance,1
13289780,5,427,6.20,,retire,0
13289781,5,427,6.20,,retire,0
13289782,5,427,6.20,,retire,0
13289783,5,427,6.20,,advance,1
13289784,5,427,6.20,,advance,1
13289785,5,427,6.20,,advance,1
13289786,5,427,6.20,,advance,1
13289787,5,427,6.20,,advance,1
13289788,5,427,6.20,,advance,1
13289789,5,427,6.20,,advance,1
13289790,5,427,6.20,,advance,1
13289791,5,427,6.20,,advance,1
13289792,5,427,6.20,,advance,1
13289793,5,427,6.20,,advance,1
13289794,5,427,6.20,,retire,0
13289795,5,427,6.20,,advance,1
13289796,5,427,6.20,,advance,1
13289797,5,427,6.20,,advance,1
13289798,5,427,6.20,,advance,1
13289799,5,427,6.20,,advance,1
13289800,5,427,6.20,,advance,1
13289801,5,427,6.20,,advance,1
13289802,5,427,6.20,,advance,1
13289803,5,427,6.20,,advance,1
13289804,5,427,6.20,,advance,1
13289805,5,427,6.20,,advance,1
13289806,5,427,6.20,,advance,1
13289807,5,427,6.20,,advance,1
13289808,5,427,6.20,,advance,1
13289809,5,427,6.20,,advance,1
13289810,5,427,6.20,,advance,1
13289811,5,427,6.20,,advance,1
13289812,5,427,6.20,,advance,1
13289813,5,427,6.20,,advance,1
13289814,5,427,6.20,,advance,1
13289815,5,427,6.20,,advance,1
13289816,5,427,6.20,,advance,1
13289817,5,427,6.20,,advance,1
13289818,5,427,6.20,,advance,1
13289819,5,427,6.20,,advance,1
13289820,5,427,6.20,,advance,1
13289821,5,427,6.20,,advance,1
13289822,5,427,6.20,,retire,0
13289823,5,427,6.20,,retire,0
13289824,5,427,6.20,,advance,1
13289825,5,427,6.20,,advance,1
13289826,5,427,6.20,,advance,1
13289827,5,427,6.20,,advance,1
13289828,5,427,6.20,,advance,1
13289829,5,427,6.20,,advance,1
13289830,5,427,6.20,,advance,1
13289831,5,427,6.20,,advance,1
13289832,5,427,6.20,,advance,1
13289833,5,427,6.20,,advance,1
13289834,5,427,6.20,,advance,1
13289835,5,427,6.20,,advance,1
13289836,5,427,6.20,,retire,0
13289837,5,427,6.20,,advance,1
13289838,5,427,6.20,,retire,0
13289839,5,427,6.20,,advance,1
13289840,5,427,6.20,,retire,0
13289841,5,427,6.20,,retire,0
13289842,5,427,6.20,,retire,0
13289843,5,427,6.20,,advance,1
13289844,5,427,6.20,,advance,1
13289845,5,427,6.20,,advance,1
13289846,5,427,6.20,,advance,1
13289847,5,427,6.20,,advance,1
13289848,5,427,6.20,,advance,1
13289849,5,427,6.20,,advance,1
13289850,5,427,6.20,,advance,1
13289851,5,427,6.20,,advance,1
13289852,5,427,6.20,,advance,1
13289853,5,427,6.20,,advance,1
13289854,5,427,6.20,,advance,1
13289855,5,427,6.20,,advance,1
13289856,5,427,6.20,,advance,1
13289857,5,427,6.20,,advance,1
13289858,5,427,6.20,,advance,1
13289859,5,427,6.20,,advance,1
13289860,5,427,6.20,,advance,1
13289861,5,427,6.20,,advance,1
13289862,5,427,6.20,,advance,1
13289863,5,427,6.20,,advance,1
13289864,5,427,6.20,,advance,1
13289865,5,427,6.20,,advance,1
13289866,5,427,6.20,,advance,1
13289867,5,427,6.20,,advance,1
13289868,5,427,6.20,,advance,1
13289869,5,427,6.20,,advance,1
13289870,5,427,6.20,,advance,1
13289871,5,427,6.20,,retire,0
13289872,5,427,6.20,,advance,1
13289873,5,427,6.20,,advance,1
13289874,5,427,6.20,,advance,1
13289875,5,427,6.20,,advance,1
13289876,5,427,6.20,,advance,1
13289877,5,427,6.20,,advance,1
13289878,5,427,6.20,,advance,1
13289879,5,427,6.20,,advance,1
13289880,5,427,6.20,,advance,1
13289881,5,427,6.20,,advance,1
13289882,5,427,6.20,,advance,1
13289883,5,427,6.20,,advance,1
13289884,5,427,6.20,,advance,1
13289885,5,427,6.20,,advance,1
13289886,5,427,6.20,,advance,1
13289887,5,427,6.20,,advance,1
13289888,5,427,6.20,,advance,1
13289889,5,427,6.20,,advance,1
13289890,5,427,6.20,,advance,1
13289891,5,427,6.20,,advance,1
13289892,5,427,6.20,,advance,1
13289893,5,427,6.20,,advance,1
13289894,5,427,6.20,,advance,1
13289895,5,427,6.20,,advance,1
13289896,5,427,6.20,,advance,1
13289897,5,427,6.20,,advance,1
13289898,6,427,6.20,,advance,1
13289899,5,427,6.20,,advance,1
13289900,5,427,6.20,,advance,1
13289901,5,427,6.20,,retire,0
13289902,5,427,6.20,,advance,1
13289903,5,427,6.20,,retire,0
13289904,5,427,6.20,,advance,1
13289905,5,427,6.20,,retire,0
13289906,5,427,6.20,,advance,1
13289907,5,427,6.20,,advance,1
13289908,5,427,6.20,,advance,1
13289909,5,427,6.20,,advance,1
13289910,5,427,6.20,,advance,1
13289911,5,427,6.20,,advance,1
13289912,5,427,6.20,,advance,1
13289913,5,427,6.20,,advance,1
13289914,5,427,6.20,,advance,1
13289915,5,427,6.20,,advance,1
13289916,5,427,6.20,,advance,1
13289917,5,427,6.20,,advance,1
13289918,5,427,6.20,,retire,0
13289919,5,427,6.20,,retire,0
13289920,5,427,6.20,,advance,1
13289921,5,427,6.20,,advance,1
13289922,5,427,6.20,,advance,1
13289923,5,427,6.20,,advance,1
13289924,5,427,6.20,,advance,1
13289925,5,427,6.20,,advance,1
13289926,5,427,6.20,,advance,1
13289927,5,427,6.20,,advance,1
13289928,5,427,6.20,,advance,1
13289929,5,427,6.20,,advance,1
13289930,5,427,6.20,,advance,1
13289931,5,427,6.20,,retire,0
13289932,5,427,6.20,,advance,1
13289933,5,427,6.20,,advance,1
13289934,5,427,6.20,,advance,1
13289935,5,427,6.20,,advance,1
13289936,5,427,6.20,,advance,1
13289937,5,427,6.20,,advance,1
13289938,5,427,6.20,,advance,1
13289939,5,427,6.20,,advance,1
13289940,5,427,6.20,,advance,1
13289941,5,427,6.20,,advance,1
13289942,5,427,6.20,,advance,1
13289943,5,427,6.20,,advance,1
13289944,5,427,6.20,,advance,1
13289945,5,427,6.20,,advance,1
13289946,5,427,6.20,,advance,1
13289947,5,427,6.20,,advance,1
13289948,5,427,6.20,,retire,0
13289949,5,427,6.20,,advance,1
13289950,5,427,6.20,,advance,1
13289951,5,427,6.20,,advance,1
13289952,5,427,6.20,,advance,1
13289953,5,427,6.20,,advance,1
13289954,5,427,6.20,,advance,1
13289955,5,427,6.20,,advance,1
13289956,5,427,6.20,,advance,1
13289957,5,427,6.20,,advance,1
13289958,5,427,6.20,,advance,1
13289959,5,427,6.20,,advance,1
13289960,5,427,6.20,,advance,1
13289961,5,427,6.20,,advance,1
13289962,5,427,6.20,,advance,1
13289963,5,427,6.20,,advance,1
13289964,5,427,6.20,,advance,1
13289965,5,427,6.20,,advance,1
13289966,5,427,6.20,,advance,1
13289967,5,427,6.20,,advance,1
13289968,5,427,6.20,,advance,1
13289969,5,427,6.20,,advance,1
13289970,5,427,6.20,,advance,1
13289971,6,427,6.20,,advance,1
13289972,5,427,6.20,,advance,1
13289973,5,427,6.20,,advance,1
13289974,5,427,6.20,,advance,1
13289975,5,427,6.20,,advance,1
13289976,5,427,6.20,,advance,1
13289977,5,427,6.20,,advance,1
13289978,5,427,6.20,,retire,0
13289979,5,427,6.20,,retire,0
13289980,5,427,6.20,,advance,1
13289981,5,427,6.20,,advance,1
13289982,5,427,6.20,,advance,1
13289983,5,427,6.20,,advance,1
13289984,5,427,6.20,,advance,1
13289985,5,427,6.20,,advance,1
13289986,5,427,6.20,,advance,1
13289987,5,427,6.20,,advance,1
13289988,5,427,6.20,,advance,1
13289989,5,427,6.20,,advance,1
13289990,5,427,6.20,,advance,1
13289991,5,427,6.20,,advance,1
13289992,5,427,6.20,,advance,1
13289993,5,427,6.20,,advance,1
13289995,5,427,6.20,,advance,1
13289996,5,427,6.20,,advance,1
13289997,5,427,6.20,,advance,1
13289998,5,427,6.20,,advance,1
13289999,5,427,6.20,,advance,1
13290000,5,427,6.20,,advance,1
13290001,5,427,6.20,,advance,1
13290002,5,427,6.20,,advance,1
13290003,5,427,6.20,,advance,1
13290004,5,427,6.20,,advance,1
13290005,5,427,6.20,,advance,1
13290006,5,427,6.20,,advance,1
13290007,5,427,6.20,,advance,1
13290008,5,427,6.20,,advance,1
13290009,5,427,6.20,,advance,1
13290010,5,427,6.20,,advance,1
13290011,5,427,6.20,,advance,1
13290012,5,427,6.20,,advance,1
13290013,5,427,6.20,,advance,1
13290014,5,427,6.20,,advance,1
13290015,5,427,6.20,,advance,1
13290016,5,427,6.20,,advance,1
13290017,5,427,6.20,,advance,1
13290018,5,427,6.20,,advance,1
13290019,5,427,6.20,,advance,1
13290020,5,427,6.20,,advance,1
13290021,5,427,6.20,,advance,1
13290022,5,427,6.20,,advance,1
13290023,5,427,6.20,,advance,1
13290024,5,427,6.20,,advance,1
13290025,5,427,6.20,,advance,1
13290026,5,427,6.20,,advance,1
13290027,5,427,6.20,,advance,1
13290028,5,427,6.20,,advance,1
13290029,5,427,6.20,,advance,1
13290030,5,427,6.20,,advance,1
13290031,5,427,6.20,,advance,1
13290032,5,427,6.20,,advance,1
13290033,5,427,6.20,,retire,0
13290034,5,427,6.20,,advance,1
13290035,5,427,6.20,,advance,1
13290036,5,427,6.20,,advance,1
13290037,5,427,6.20,,advance,1
13290038,5,427,6.20,,advance,1
13290039,5,427,6.20,,advance,1
13290040,5,427,6.20,,advance,1
13290041,5,427,6.20,,advance,1
13290042,5,427,6.20,,advance,1
13290043,5,427,6.20,,advance,1
13290044,5,427,6.20,,retire,0
13290045,5,427,6.20,,advance,1
13290046,5,427,6.20,,advance,1
13290047,5,427,6.20,,advance,1
13290048,5,427,6.20,,advance,1
13290049,5,427,6.20,,retire,0
13290050,5,427,6.20,,retire,0
13290051,5,427,6.20,,retire,0
13290052,5,427,6.20,,retire,0
13290053,5,427,6.20,,retire,0
13290054,5,427,6.20,,retire,0
13290055,5,427,6.20,,retire,0
13290056,5,427,6.20,,retire,0
13290057,5,427,6.20,,retire,0
13290058,5,427,6.20,,retire,0
13290059,5,427,6.20,,retire,0
13290060,5,427,6.20,,retire,0
13290061,5,427,6.20,,retire,0
13290062,5,427,6.20,,advance,1
13290063,5,427,6.20,,advance,1
13290064,5,427,6.20,,advance,1
13290065,5,427,6.20,,advance,1
13290066,5,427,6.20,,advance,1
13290067,5,427,6.20,,advance,1
13290068,5,427,6.20,,advance,1
13290069,5,427,6.20,,advance,1
13290070,5,427,6.20,,advance,1
13290071,5,427,6.20,,retire,0
13290072,5,427,6.20,,advance,1
13290073,5,427,6.20,,advance,1
13290074,5,427,6.20,,retire,0
13290075,5,427,6.20,,retire,0
13290076,5,427,6.20,,retire,0
13290077,5,427,6.20,,advance,1
13290078,5,427,6.20,,advance,1
13290079,5,427,6.20,,advance,1
13290080,5,427,6.20,,advance,1
13290081,5,427,6.20,,advance,1
13290082,5,427,6.20,,advance,1
13290083,5,427,6.20,,advance,1
13290084,5,427,6.20,,advance,1
13290085,5,427,6.20,,advance,1
13290086,5,427,6.20,,advance,1
13290087,5,427,6.20,,advance,1
13290088,5,427,6.20,,retire,0
13290089,5,427,6.20,,advance,1
13290090,5,427,6.20,,advance,1
13290091,5,427,6.20,,advance,1
13290092,5,427,6.20,,advance,1
13290093,5,427,6.20,,advance,1
13290094,5,427,6.20,,advance,1
13290095,5,427,6.20,,advance,1
13290096,5,427,6.20,,advance,1
13290097,5,427,6.20,,advance,1
13290098,5,427,6.20,,advance,1
13290099,5,427,6.20,,advance,1
13290100,5,427,6.20,,advance,1
13290101,5,427,6.20,,advance,1
13290102,5,427,6.20,,advance,1
13290103,5,427,6.20,,advance,1
13290104,5,427,6.20,,advance,1
13290105,5,427,6.20,,advance,1
13290106,5,427,6.20,,advance,1
13290107,5,427,6.20,,advance,1
13290108,5,427,6.20,,advance,1
13290109,5,427,6.20,,advance,1
13290110,5,427,6.20,,advance,1
13290111,5,427,6.20,,advance,1
13290112,5,427,6.20,,advance,1
13290113,5,427,6.20,,advance,1
13290114,5,427,6.20,,advance,1
13290115,5,427,6.20,,advance,1
13290116,5,427,6.20,,advance,1
13290117,5,427,6.20,,advance,1
13290118,5,427,6.20,,advance,1
13290119,5,427,6.20,,advance,1
13290120,5,427,6.20,,advance,1
13290121,5,427,6.20,,advance,1
13290122,5,427,6.20,,advance,1
13290123,5,427,6.20,,advance,1
13290124,5,427,6.20,,advance,1
13290125,5,427,6.20,,advance,1
13290126,5,427,6.20,,advance,1
13290127,5,427,6.20,,advance,1
13290128,5,427,6.20,,advance,1
13290129,5,427,6.20,,advance,1
13290130,5,427,6.20,,advance,1
13290131,5,427,6.20,,advance,1
13290132,5,427,6.20,,advance,1
13290133,5,427,6.20,,advance,1
13290134,5,427,6.20,,advance,1
13290135,5,427,6.20,,advance,1
13290136,5,427,6.20,,advance,1
13290137,5,427,6.20,,advance,1
13290138,5,427,6.20,,advance,1
13290139,5,427,6.20,,advance,1
13290140,5,427,6.20,,advance,1
13290141,5,427,6.20,,advance,1
13290142,5,427,6.20,,advance,1
13290143,5,427,6.20,,advance,1
13290144,5,427,6.20,,advance,1
13290145,5,427,6.20,,advance,1
13290146,5,427,6.20,,advance,1
13290147,5,427,6.20,,advance,1
13290148,5,427,6.20,,advance,1
13290149,5,427,6.20,,advance,1
13290150,6,427,6.20,,advance,1
13290151,5,427,6.20,,advance,1
13290152,5,427,6.20,,advance,1
13290153,5,427,6.20,,advance,1
13290154,5,427,6.20,,advance,1
13290155,5,427,6.20,,advance,1
13290156,5,427,6.20,,advance,1
13290157,5,427,6.20,,retire,0
13290158,5,427,6.20,,advance,1
13290159,5,427,6.20,,advance,1
13290160,5,427,6.20,,advance,1
13290161,5,427,6.20,,advance,1
13290162,5,427,6.20,,advance,1
13290163,5,427,6.20,,advance,1
13290164,5,427,6.20,,advance,1
13290165,5,427,6.20,,advance,1
13290166,5,427,6.20,,advance,1
13290167,5,427,6.20,,advance,1
13290168,5,427,6.20,,advance,1
13290169,5,427,6.20,,advance,1
13290170,5,427,6.20,,advance,1
13290171,5,427,6.20,,advance,1
13290172,5,427,6.20,,advance,1
13290173,5,427,6.20,,advance,1
13290174,5,427,6.20,,advance,1
13290175,5,427,6.20,,advance,1
13290176,5,427,6.20,,advance,1
13290177,5,427,6.20,,advance,1
13290178,5,427,6.20,,advance,1
13290179,5,427,6.20,,advance,1
13290180,5,427,6.20,,advance,1
13290181,5,427,6.20,,advance,1
13290182,5,427,6.20,,advance,1
13290183,5,427,6.20,,advance,1
13290184,5,427,6.20,,advance,1
13290185,5,427,6.20,,advance,1
13290186,5,427,6.20,,advance,1
13290187,5,427,6.20,,advance,1
13290188,5,427,6.20,,advance,1
13290189,5,427,6.20,,advance,1
13290190,5,427,6.20,,advance,1
13290191,5,427,6.20,,advance,1
13290192,5,427,6.20,,advance,1
13290193,5,427,6.20,,advance,1
13290194,5,427,6.20,,advance,1
13290195,5,427,6.20,,advance,1
13290196,5,427,6.20,,advance,1
13290197,5,427,6.20,,advance,1
13290198,5,427,6.20,,advance,1
13290199,5,427,6.20,,advance,1
13290200,5,427,6.20,,advance,1
13290201,5,427,6.20,,advance,1
13290202,5,427,6.20,,advance,1
13290203,5,427,6.20,,advance,1
13290204,5,427,6.20,,advance,1
13290205,5,427,6.20,,advance,1
13290206,5,427,6.20,,advance,1
13290207,5,427,6.20,,advance,1
13290208,5,427,6.20,,advance,1
13290209,5,427,6.20,,advance,1
13290210,5,427,6.20,,advance,1
13290211,5,427,6.20,,advance,1
13290212,5,427,6.20,,advance,1
13290213,5,427,6.20,,advance,1
13290214,5,427,6.20,,advance,1
13290215,5,427,6.20,,advance,1
13290216,5,427,6.20,,advance,1
13290217,5,427,6.20,,advance,1
13290218,5,427,6.20,,advance,1
13290219,5,427,6.20,,advance,1
13290220,5,427,6.20,,advance,1
13290221,5,427,6.20,,advance,1
13290222,5,427,6.20,,advance,1
13290223,5,427,6.20,,advance,1
13290224,5,427,6.20,,retire,0
13290225,5,427,6.20,,advance,1
13290226,5,427,6.20,,retire,0
13290227,5,427,6.20,,retire,0
13290228,5,427,6.20,,advance,1
13290229,5,427,6.20,,advance,1
13290230,5,427,6.20,,advance,1
13290231,5,427,6.20,,advance,1
13290232,5,427,6.20,,advance,1
13290233,5,427,6.20,,advance,1
13290234,5,427,6.20,,advance,1
13290235,5,427,6.20,,advance,1
13290236,5,427,6.20,,advance,1
13290237,5,427,6.20,,advance,1
13290238,5,427,6.20,,advance,1
13290239,5,427,6.20,,advance,1
13290240,5,427,6.20,,advance,1
13290241,5,427,6.20,,advance,1
13290242,5,427,6.20,,advance,1
13290243,5,427,6.20,,advance,1
13290244,5,427,6.20,,advance,1
13290245,5,427,6.20,,advance,1
13290246,5,427,6.20,,retire,0
13290247,5,427,6.20,,advance,1
13290248,5,427,6.20,,advance,1
13290249,5,427,6.20,,retire,0
13290250,5,427,6.20,,advance,1
13290251,5,427,6.20,,retire,0
13290252,5,427,6.20,,retire,0
13290253,5,427,6.20,,advance,1
13290254,5,427,6.20,,advance,1
13290255,5,427,6.20,,advance,1
13290256,5,427,6.20,,advance,1
13290257,5,427,6.20,,advance,1
13290258,5,427,6.20,,retire,0
13290259,5,427,6.20,,retire,0
13290260,5,427,6.20,,retire,0
13290261,5,427,6.20,,retire,0
13290262,5,427,6.20,,retire,0
13290263,5,427,6.20,,advance,1
13290264,5,427,6.20,,retire,0
13290265,5,427,6.20,,advance,1
13290266,5,427,6.20,,retire,0
13290267,5,427,6.20,,advance,1
13290268,5,427,6.20,,advance,1
13290269,5,427,6.20,,advance,1
13290270,5,427,6.20,,retire,0
13290271,5,427,6.20,,retire,0
13290272,5,427,6.20,,retire,0
13290273,5,427,6.20,,retire,0
13290274,5,427,6.20,,advance,1
13290275,5,427,6.20,,advance,1
13290276,5,427,6.20,,advance,1
13290277,5,427,6.20,,advance,1
13290278,5,427,6.20,,advance,1
13290279,5,427,6.20,,advance,1
13290280,5,427,6.20,,advance,1
13290281,5,427,6.20,,advance,1
13290282,5,427,6.20,,advance,1
13290283,5,427,6.20,,advance,1
13290284,5,427,6.20,,retire,0
13290285,5,427,6.20,,advance,1
13290286,5,427,6.20,,advance,1
13290287,5,427,6.20,,advance,1
13290288,5,427,6.20,,advance,1
13290289,5,427,6.20,,advance,1
13290290,5,427,6.20,,advance,1
13290291,5,427,6.20,,advance,1
13290292,5,427,6.20,,retire,0
13290293,5,427,6.20,,advance,1
13290294,5,427,6.20,,advance,1
13290295,5,427,6.20,,advance,1
13290296,5,427,6.20,,advance,1
13290297,5,427,6.20,,advance,1
13290298,5,427,6.20,,advance,1
13290299,5,427,6.20,,advance,1
13290300,5,427,6.20,,advance,1
13290301,5,427,6.20,,advance,1
13290302,5,427,6.20,,advance,1
13290303,5,427,6.20,,advance,1
13290304,5,427,6.20,,advance,1
13290305,5,427,6.20,,advance,1
13290306,5,427,6.20,,advance,1
13290307,5,427,6.20,,advance,1
13290308,5,427,6.20,,advance,1
13290309,5,427,6.20,,advance,1
13290310,5,427,6.20,,advance,1
